TransactionID,CardNumber,MerchantID,Transaction_amt,Transaction_time
94488782,3683638643,8955,2086.76,2023-09-25 07:28:22.613793
92516293,5099621805,2902,1178.97,2024-02-09 08:02:45.656123
56449184,2188446719,2554,1155.01,2023-07-22 00:10:22.422254
39883511,1623615322,2589,2371.96,2023-06-02 19:58:10.788116
46292146,5649692663,5606,1453.95,2023-07-08 09:55:43.972345
68895896,9760503774,2666,1937.71,2023-09-11 23:29:48.118573
5387122,9409116097,9214,1461.33,2024-04-25 01:09:58.094315
48048689,3484086651,9499,1948.38,2024-02-22 03:37:56.129637
30152100,7884168815,1133,830.36,2023-10-24 23:17:27.103814
22451886,6504845618,9885,133.59,2024-02-10 08:22:02.967379
91911479,7451813505,7218,1381.36,2023-05-12 20:20:02.766375
21236441,2809432915,1570,1757.17,2024-02-26 04:33:29.376945
32516643,8627342522,4216,2429.82,2024-02-05 04:10:12.484416
94807756,6754706440,2516,2659.98,2023-11-09 08:24:14.195797
77109457,1021722054,8672,545.82,2024-01-04 09:54:48.715661
21114508,3624055981,1073,906.67,2024-02-13 04:01:00.370748
79277263,9056211185,6533,1823.64,2023-09-05 01:36:53.636355
85772951,2147444889,7493,2484.31,2024-01-09 20:09:52.592896
56126398,2363127337,7373,2175.89,2024-02-17 22:19:15.978226
92254216,4094227396,4084,578.96,2023-10-28 23:54:28.389451
70498509,6503637588,9948,1000.14,2023-05-20 21:38:08.954112
35394260,1665282100,7789,1014.72,2023-11-21 21:51:51.116400
51401770,3292564459,9743,905.3,2023-11-23 04:36:09.756346
38509056,3630306213,6992,1105.74,2023-09-26 17:31:33.279234
37823749,2907680728,7350,1375.74,2023-10-17 17:07:11.057504
30169954,1647371047,6691,1660.53,2023-05-28 23:58:27.279074
81509057,7663463487,6784,1755.18,2023-11-29 11:27:37.439241
37108525,3390960657,5076,1261.66,2023-08-24 22:34:34.860768
57484882,2500523901,6511,2016.16,2023-11-16 09:28:00.726061
92994355,1123005444,4524,743.09,2023-08-05 13:08:45.084512
7408077,5448051352,6472,2655.36,2023-05-23 09:34:41.447381
27470715,2487231222,2526,1723.66,2024-02-07 02:54:53.666160
73372423,7149715963,7713,778.56,2023-07-01 06:42:18.989170
31061587,4342483250,2672,1356.1,2024-04-07 02:56:04.741539
70538810,2062614444,6866,1586.71,2023-08-19 18:35:13.771489
6953895,8909174303,8760,1634.16,2023-09-06 00:17:49.765373
57841535,3066923009,1091,1856.26,2023-12-13 03:17:37.128223
16045008,3853073285,8458,2907.72,2023-05-20 06:06:49.107727
51049033,7153931126,6195,2602.69,2023-09-23 08:12:59.023333
13365651,4616533717,1712,1537.99,2023-07-11 19:06:08.927422
67282153,6671649887,1551,2137.03,2023-09-13 06:44:04.353474
17581603,4292556223,6573,85.93,2023-05-22 13:38:11.263088
54662969,4757602908,1215,1433.86,2024-02-25 15:19:31.262270
2881032,7103194023,4620,1764.76,2023-08-15 22:34:46.096785
6184473,5188470408,2058,1342.19,2023-10-15 21:36:06.515160
80744484,8816966684,2402,522.03,2024-01-05 06:34:41.560567
79049431,1512106907,6900,2176.61,2023-12-28 03:48:24.494923
8334312,6738658326,5007,529.38,2023-11-10 21:58:09.325549
92390336,7627088778,8469,247.0,2024-04-08 14:22:16.423332
53446495,9605009801,2284,604.24,2023-11-19 21:46:32.428661
31804629,3351671525,5191,2734.81,2023-08-03 15:24:50.179466
49359962,7364497491,8337,763.04,2023-05-20 08:57:46.070060
65822726,8266392300,1007,1550.76,2023-10-27 12:34:02.423618
99687367,4391868937,4484,1952.81,2023-08-28 20:04:14.485873
91035442,3512977218,4779,1724.26,2023-10-24 02:33:13.883695
84607528,9584897613,3707,2064.45,2023-12-12 04:15:27.738373
13565456,6342238330,7856,789.62,2023-10-29 06:28:23.656031
6705359,8024933133,6893,1362.89,2024-01-20 20:42:34.070431
76303174,3358037462,2815,1198.07,2024-02-03 19:41:36.428020
13581584,5939217112,9776,2446.02,2023-08-20 06:14:27.664581
14955377,3523164662,6330,2247.5,2023-08-18 14:11:54.833651
17926352,1743841087,5887,2504.29,2024-02-27 13:06:07.046466
11495563,6550703296,3037,2942.22,2024-01-24 21:53:50.014506
3261699,5930343133,3549,2580.84,2023-11-13 21:28:57.244284
48531041,4499930269,5287,1270.32,2023-08-01 00:59:07.985653
81971362,4606982114,2465,2982.83,2024-02-04 02:08:37.725387
80881448,5218605918,9357,237.05,2023-08-21 22:40:09.200616
60008842,4493371597,5295,1188.44,2024-03-13 19:16:23.833621
3302313,5284609393,2675,1523.11,2024-03-11 19:06:58.750303
82702628,8484245164,8215,2686.06,2023-12-04 07:04:52.675152
19460357,5502112701,3423,874.72,2023-08-31 13:05:55.174473
7154090,5422298582,2248,1776.74,2024-03-13 14:30:15.771715
12620027,7745218865,3113,970.7,2023-08-24 09:16:07.643395
37207615,7547782492,3468,1927.93,2024-04-13 21:28:43.109136
24795411,3141882911,1589,570.88,2023-07-19 04:22:57.001770
82692254,7008360387,7076,445.88,2023-06-27 03:06:16.057025
60817980,7636874752,4293,2102.71,2024-01-14 20:42:56.628584
93827729,6113362177,4008,2580.99,2023-05-18 20:12:37.902058
81422038,9734926121,2244,2197.21,2024-02-05 06:01:46.303863
85550010,3233281732,4940,295.48,2023-07-02 12:13:07.317834
39858393,2031309798,5191,2002.87,2024-01-31 13:05:41.501090
75358404,3534054718,2248,926.45,2024-02-23 19:55:25.948820
84973377,9692829254,3719,2575.89,2023-10-15 05:57:49.290766
31730595,2074245804,5213,446.37,2023-05-25 09:19:27.113116
65791671,1325048594,4969,198.6,2023-07-13 22:46:19.466217
76095922,7605912208,9245,2543.21,2024-02-27 07:31:07.115222
92177316,7982699108,8296,2495.26,2023-05-05 10:54:24.612761
81910452,9435767651,6573,197.4,2023-06-06 02:30:02.603900
75361028,7430355413,7706,2661.83,2023-08-06 03:05:09.312176
68385237,4884082313,2322,1410.77,2023-05-13 11:07:39.911745
25487598,5795073508,7537,1558.65,2023-05-17 16:30:23.616393
59603424,8548816917,8455,2143.38,2023-06-26 18:31:50.875645
40574294,6792331183,9223,1982.89,2023-10-18 19:06:56.085743
55700648,7403032468,6138,48.16,2023-08-22 05:31:37.339168
75095887,1948948396,6116,2414.24,2023-12-02 04:17:20.191544
81822883,7611680318,4132,2655.15,2024-02-02 06:16:45.517005
51094614,2083906671,4216,263.82,2023-12-18 23:44:45.847544
39885194,3635281048,1314,1267.83,2023-08-23 02:34:52.532816
78060051,4857392996,2322,1177.78,2023-09-18 06:53:35.112371
64295634,7716320006,8056,1645.49,2024-02-28 20:58:44.837395
4587123,6215850657,4008,2858.63,2024-01-16 19:05:03.536814
32529968,4942283198,9284,2349.2,2023-08-06 09:34:10.669178
57558035,7580849734,4779,505.47,2023-07-08 13:16:35.554118
18013738,7772982501,9779,2320.52,2023-10-20 00:42:18.110296
71449557,2320880052,1557,2575.63,2023-05-22 15:49:33.046053
14461679,5880324221,9428,2900.14,2023-05-08 22:10:05.258288
35305707,9187440595,9794,1453.02,2023-07-21 13:30:22.935563
18212594,8519558009,3993,1955.57,2024-03-12 06:23:13.392282
71550091,3065977330,9413,2129.56,2023-08-30 17:06:27.204145
20147544,2062512984,9635,2876.26,2023-11-21 10:12:45.170212
31239337,5361628019,2769,2437.78,2023-09-15 09:11:37.252143
22973162,2678468557,1883,295.91,2023-07-22 04:43:55.003345
93323968,1638716957,5251,1989.91,2024-03-03 05:50:04.196295
51923970,4830951536,9168,2986.1,2024-04-07 18:46:05.927695
7449473,1291761296,9344,646.06,2023-09-03 11:38:08.509336
18672792,8657824197,6459,2467.4,2024-02-29 15:43:36.446522
3554974,9376748584,1913,2242.87,2024-04-05 04:12:23.587063
66003130,8049608952,5232,1029.58,2024-02-22 04:45:46.210565
44905638,2663399816,5804,1685.38,2023-11-06 20:32:37.440456
65930636,7974895648,9701,278.19,2023-11-20 22:11:02.891606
86752852,7443702578,8248,2375.52,2024-01-24 02:48:05.639736
15675760,5099458141,1856,2610.95,2023-12-25 14:36:06.850692
36954520,8139593108,5190,2111.83,2023-08-16 08:27:05.701882
2317410,2984593495,9604,1452.6,2023-11-17 15:40:05.896902
47887312,9677029496,8983,1264.61,2023-11-02 12:32:14.529925
42459196,8749819681,1830,2937.16,2024-04-06 12:09:43.537955
9685375,5515565558,7936,2369.26,2023-10-15 12:56:37.794319
67751125,3369494064,2334,839.09,2023-08-07 20:04:49.057077
66652352,7696574210,9428,422.94,2023-07-22 20:50:45.589324
32426473,4577197102,9353,308.43,2023-12-10 09:42:52.557310
49144110,6952445309,8924,1654.56,2023-08-03 04:33:54.401250
19113341,8573094068,7352,345.69,2024-03-21 00:53:17.723445
90073123,3551770727,6082,1900.46,2024-02-17 05:53:20.795059
7278417,4456129500,6382,2240.95,2023-12-01 04:38:11.743319
76936307,9253838636,2050,429.95,2024-04-03 13:41:51.721118
51471837,9311840063,8673,2765.77,2023-08-03 01:05:24.890128
72905400,3939665062,5106,50.72,2023-11-28 19:38:12.824396
60095928,5412926848,5715,2953.33,2023-09-12 13:07:02.332902
50797580,9971262796,3338,864.68,2023-08-08 02:45:27.673738
77749441,2840241270,6515,563.7,2024-01-28 07:02:06.284671
46384282,4018681582,9214,2786.06,2023-06-10 20:24:17.892482
39239737,3081948048,1615,1745.85,2023-09-19 21:55:26.990986
57032968,8121208374,2526,1.18,2023-12-26 11:38:13.385406
99868425,3062633802,3707,2404.05,2023-05-29 03:10:56.179570
55249568,9900124051,4029,2093.12,2023-09-18 21:10:29.006209
48072605,1565928753,4884,637.83,2024-01-08 22:47:25.632934
16678920,3362162731,5410,2553.23,2023-08-26 23:45:54.844582
49336019,7961934394,7652,274.06,2023-05-28 04:23:54.760145
88474737,1495495706,6643,490.05,2024-03-11 08:49:42.497538
49113092,1056708042,9461,2344.51,2023-05-06 04:00:36.077442
85147250,3939665062,9284,2414.06,2024-02-11 07:43:09.515526
25685333,6573815278,7672,59.99,2023-10-08 09:26:13.083078
28698621,2571590803,5904,383.22,2023-11-11 19:54:31.089417
52195167,4390724560,6330,424.83,2023-08-17 02:17:53.182440
39547489,8802571716,3707,2513.08,2023-09-25 13:52:49.752424
89278129,3144742786,9025,586.82,2023-07-13 06:17:19.762178
1153270,5261427931,6662,2706.26,2023-10-15 13:31:21.604183
48152761,4265988654,1073,2271.33,2023-05-06 21:48:51.526351
73901394,9470234532,8296,547.03,2024-01-26 15:39:01.940493
60999009,7023030243,5315,520.49,2023-12-23 02:27:06.070933
90352454,6694899912,7168,1252.04,2024-03-06 20:12:16.221243
87478095,9559032218,1870,104.51,2024-03-01 00:40:41.769166
80189080,4969318421,1320,2055.36,2023-09-23 05:14:50.728816
50615928,2062512984,7319,245.87,2024-01-23 11:51:51.405616
17087004,8548816917,5768,2377.87,2023-05-03 13:58:51.422328
12932794,7940265686,8195,2498.34,2024-02-29 01:11:09.502232
85694718,3298373510,9413,48.43,2023-12-16 09:09:18.737849
12286029,9195226896,8672,1553.08,2024-03-09 10:32:57.848165
54316712,4119928601,5381,1535.63,2024-02-26 05:36:14.550900
63132042,5087571956,9779,1384.67,2023-08-13 11:28:25.782330
62158056,1009968430,9067,2111.39,2024-01-12 04:40:39.224398
79562365,6504884945,2604,2769.57,2023-07-08 04:56:24.233607
29515966,2711358921,6155,2739.47,2024-04-26 04:26:41.308998
6563553,7468095405,4116,2800.8,2023-08-26 09:02:03.819365
95975825,9097098535,8151,2080.87,2023-12-22 19:45:19.511606
88302926,8625713586,1999,1408.85,2023-09-08 20:48:57.994801
73035404,3586052655,4029,1441.02,2023-10-24 20:01:00.582442
43505514,3451399128,4084,2168.52,2024-04-23 20:37:52.079990
4537729,3597323793,2122,910.54,2023-11-27 13:33:16.970850
95942796,8923883928,2457,2218.33,2023-06-19 01:40:31.437131
9615579,3523164662,4451,1023.7,2023-12-24 09:56:51.685806
17923017,2677762152,5202,2980.33,2024-03-10 08:56:33.978039
79103492,8759594819,5476,813.75,2023-12-29 01:16:20.127612
76088936,8242714216,7792,417.96,2023-08-28 04:51:33.893186
48350854,1762960708,9615,127.29,2023-11-10 15:20:51.351314
59988808,7595961476,4564,2932.32,2024-01-31 00:38:22.196901
35512662,9414301720,6330,2141.36,2023-06-22 05:09:38.495639
65270860,8985287046,8639,1146.83,2023-05-22 13:02:43.859044
40653504,3102712879,5880,683.5,2024-04-15 00:48:29.203346
82641428,1756476161,2402,582.58,2024-01-18 19:35:43.372388
43320371,3791311615,5715,577.78,2023-05-23 21:06:42.758533
31904621,9385545047,5213,2518.45,2023-06-11 12:25:27.894762
11770504,2254277084,7936,362.9,2023-07-08 05:06:20.277090
33062149,7603590537,1266,1375.51,2024-01-15 16:42:12.910756
82244124,5649657347,4433,497.91,2024-03-18 09:59:54.793337
323769,8772782942,1870,1187.95,2024-02-07 09:24:37.759179
62485178,8289521757,1761,1257.35,2024-02-13 20:34:11.688024
40069591,4061968297,8673,2602.46,2023-12-14 00:32:38.402795
36094056,5418238760,8825,2077.62,2023-08-16 18:28:28.975275
86677260,3571542747,4524,1279.41,2023-09-24 14:29:32.859376
33498798,5257366573,5334,1243.11,2023-11-14 15:05:42.790964
30118423,4861009777,8672,1465.46,2023-12-28 22:42:16.713287
55858580,3221943244,4521,1275.75,2023-08-13 23:39:29.836655
42769118,3542868969,1320,2356.91,2024-02-23 08:08:28.629449
33891308,5527609208,5748,1541.64,2023-07-08 05:35:44.172494
68804361,8425563163,4524,862.36,2024-02-18 10:12:22.942117
70255118,7551463723,3711,1210.37,2023-06-19 13:02:45.246369
21586466,2876795168,9154,1141.46,2023-08-03 11:36:38.815593
89087568,7287452779,5748,302.03,2023-09-07 04:46:15.327495
88415938,2765893146,6671,1422.18,2023-06-14 14:25:08.643083
92590546,5189306323,4305,2781.63,2023-07-27 12:15:58.401360
6715349,2749694165,9428,2975.87,2023-12-20 04:37:14.359639
72174598,5895734136,2433,696.58,2023-08-24 07:26:02.273610
36705708,9440597353,6033,1408.57,2024-03-16 11:20:29.943722
58008843,8455527868,3113,2108.76,2023-09-18 12:28:44.397761
10511411,6287710983,2219,1394.45,2023-11-05 04:43:45.274464
26082034,3162681060,6158,766.42,2024-03-31 13:35:17.720044
7118058,1040465672,5450,2399.08,2023-06-04 11:26:18.298965
39989709,4446082368,8722,893.08,2023-10-06 20:11:34.500423
44486336,3564643217,8248,2461.95,2023-10-23 22:47:55.169853
96659707,9998355454,6511,1955.19,2023-05-19 09:24:44.022742
56185014,5711825917,7513,38.42,2024-02-06 22:36:52.139981
4750826,7534687788,6383,2677.88,2024-03-15 07:28:11.168748
58371657,1685085487,9255,1942.25,2024-01-19 13:55:53.674771
25956541,5022459740,9459,735.68,2023-08-10 20:04:07.892047
75067558,9410165623,4330,2476.09,2024-02-12 21:03:07.569840
74501706,4240593521,5245,2414.11,2023-05-15 13:35:45.881253
80588056,4802230548,3043,1313.62,2024-03-01 16:41:00.515705
773449,6265060620,4551,103.14,2023-08-31 20:00:57.296174
62020108,3594906353,4132,941.28,2024-01-10 19:48:56.291429
76194688,4065478540,8882,797.2,2024-02-23 08:05:27.048333
80077449,4110119152,9055,2915.43,2024-01-20 00:06:06.456389
1795635,1042128323,4084,2472.52,2023-10-22 18:32:06.356587
69899169,6195300472,5018,2651.83,2024-01-27 04:18:27.021687
36533020,3619906739,4643,2298.96,2024-02-17 16:01:15.941204
34797425,3538042708,4509,788.68,2023-08-21 11:31:24.338040
49051209,9634704817,3543,1945.47,2023-10-01 22:19:50.808800
89364924,1955036420,2948,230.67,2024-02-26 23:10:00.641119
75729269,1321955777,5880,1262.6,2023-06-20 13:02:27.472265
1217635,4291463321,1902,1284.38,2023-09-10 19:31:49.981287
73562926,2002115406,4317,2844.64,2024-02-11 02:41:44.236402
8525254,2473646313,2281,1866.7,2023-05-17 12:19:48.777591
50288667,1893139384,8497,2661.48,2024-01-22 06:00:18.743662
95949121,4368711491,3993,1821.59,2024-04-21 04:20:26.802823
3746597,7716078217,4973,1597.18,2024-01-27 17:41:26.138635
75811228,2642304683,2097,2582.59,2023-07-11 18:19:31.296818
76938935,9662080703,5202,762.34,2023-06-25 10:43:25.000064
45792587,8556419516,2433,1660.26,2023-11-23 06:56:28.861384
60081560,6014529585,1505,1061.58,2023-09-07 15:00:58.274371
74893303,5821029736,4630,2778.35,2024-01-05 08:36:13.876221
47590743,3287409412,4293,2948.19,2023-05-06 21:16:44.043289
13321710,8462410266,5162,2681.01,2023-06-03 15:43:27.294911
15996073,1624047869,2224,2916.56,2023-09-16 22:35:05.862662
28894981,6093484530,1314,1720.69,2023-07-08 19:07:14.290434
85008010,6878012884,6421,425.24,2023-10-09 21:02:05.459929
23327877,3697040521,5600,1412.27,2023-05-05 23:14:25.166516
65156279,5485384154,7713,2717.04,2024-04-23 14:34:37.971986
69650703,9079614903,4293,1321.99,2023-10-18 18:44:28.138172
30692767,5674551086,6533,2909.39,2024-01-06 18:11:18.272122
29956547,5723744134,4012,49.99,2024-04-17 06:15:30.590161
7084752,6761137450,7581,1736.06,2023-06-15 10:17:46.080830
76666499,1598369360,2074,2691.36,2023-12-02 16:51:57.903153
1292817,7174358927,6033,580.32,2024-03-16 02:06:21.732380
63558872,8295505676,4212,1697.68,2024-02-23 17:59:39.774634
52115435,1816033802,7233,933.46,2023-06-07 08:56:26.570866
25826527,1204220601,9743,2124.13,2023-12-23 06:32:59.569427
51930018,3250278968,5857,2964.8,2023-07-16 02:52:52.078192
33153577,4999254257,6526,2421.4,2024-02-18 17:10:10.348280
72743224,8383997694,1624,198.35,2023-06-02 04:45:42.699982
7080908,6990566119,4542,846.32,2024-03-31 23:24:48.186228
70040015,4390340576,9228,1344.48,2023-09-19 09:06:00.558732
19100228,2197263317,3875,1864.56,2023-06-16 08:11:17.165965
50914701,9526922905,6383,1783.42,2024-03-16 10:09:40.253367
13931521,6295351390,5801,1491.22,2023-05-19 08:45:10.352983
62456592,4964938043,8544,1832.09,2023-11-11 04:10:02.567750
79040677,7405896557,3320,246.95,2023-08-14 20:55:52.542576
42152429,9883644867,2433,1502.25,2023-09-23 01:11:44.735820
84704135,6506992370,3006,2137.35,2023-09-13 19:16:17.429774
37566145,6180992296,6366,1249.73,2023-05-15 17:13:47.513828
84059419,4206178888,1167,1496.58,2023-11-08 16:52:29.988405
52481502,1044195289,5754,2711.45,2023-05-01 21:06:52.729217
88783679,2514368874,5190,2541.26,2023-06-01 13:08:48.467939
26109191,1628423251,5599,1390.66,2024-03-24 14:55:16.387542
53305647,9202282006,2672,1978.16,2023-09-08 18:46:34.055619
2239277,6541826510,7856,1173.54,2024-04-23 04:35:01.382444
90546809,7019323650,1671,1481.0,2023-07-12 17:05:48.973319
91245314,1695998954,4195,1636.66,2023-10-02 07:06:29.439608
47828930,7572803526,4216,1851.76,2023-12-05 11:20:05.663621
37262293,8597623290,5334,1307.04,2023-07-23 07:59:26.847819
71056384,2050192860,9870,1792.51,2023-09-08 12:25:38.694011
58237936,9803897925,6533,2942.1,2024-04-22 05:34:49.898290
45078297,2603849314,1999,2339.88,2023-11-17 04:21:37.880390
38123827,5316721336,7717,1952.94,2023-12-12 03:23:35.588202
60524675,6828921321,7237,1001.48,2024-02-03 08:28:42.512735
40014496,9124335866,5177,2573.43,2023-12-24 21:18:58.006424
76364175,3475191488,5286,2657.28,2023-07-24 16:05:20.472926
25275552,9279961025,7848,1573.84,2023-12-12 21:15:03.239007
18205549,5968464033,1712,233.25,2024-04-20 12:33:25.475530
74812063,4943947578,3468,2122.33,2024-02-03 16:26:07.585993
36597008,1194868742,6080,1593.56,2023-09-11 09:27:18.831262
92856286,8535506960,8899,2617.45,2023-06-02 23:42:46.730963
13567364,9275514488,9003,2110.83,2023-05-19 16:54:15.376086
9777538,7011768449,6033,423.64,2023-12-12 15:38:33.804597
30503808,7490076070,2558,959.57,2024-01-03 20:45:27.852168
1321008,4852391350,4179,1450.79,2024-02-04 02:11:53.337612
99017339,4667215243,3113,481.54,2024-03-31 04:26:52.519958
9676337,9833764527,7945,828.52,2023-12-11 00:27:46.141756
9731435,1126501380,4008,2198.48,2023-05-18 03:14:22.451131
54674638,6735935841,1975,734.76,2024-03-15 02:45:51.453605
87440041,8935465207,5445,259.72,2024-01-03 16:03:47.589464
2733743,7839257139,9615,33.6,2024-04-18 19:25:09.152838
4915193,1090697574,2815,659.78,2023-06-04 19:34:44.701254
27369548,1811007332,8211,2145.63,2023-09-25 13:33:14.136467
91354940,8096517798,7491,2759.93,2023-08-10 16:54:54.935902
14282247,1877996948,8565,1140.17,2024-03-10 23:28:48.578405
34874415,7534687788,1067,1841.72,2023-10-04 19:59:52.060031
74032823,2432742677,8433,2310.2,2023-12-08 08:21:18.305043
81219520,2475460805,5467,387.09,2023-07-02 01:03:55.611875
70034978,3000985049,2554,922.72,2023-06-27 00:05:02.664050
99862255,2891634116,9459,292.35,2024-04-04 19:50:25.888335
62549207,4702722379,7650,2068.78,2024-02-17 17:04:21.879864
32705823,7915456461,2431,2735.92,2023-10-17 13:59:04.036801
72758297,2158718902,9200,1969.33,2024-01-25 11:59:00.648849
46595507,4535352319,8195,1733.47,2023-08-03 20:40:29.038003
38316682,7664260647,1624,304.39,2023-12-03 21:31:36.672685
7478360,7369312338,9284,217.88,2023-07-04 09:35:01.327807
31998516,2732262894,8718,2805.01,2024-03-03 18:45:21.940871
55343393,6510951327,2195,1682.32,2023-07-06 09:47:44.133917
81704139,5407263972,5702,1715.84,2024-03-18 17:26:37.981337
17841500,8545225234,6080,426.59,2023-06-27 03:10:54.149935
12149286,3368575468,8673,903.96,2024-01-03 14:44:40.314439
2041587,4613112614,7044,1173.01,2023-12-29 13:06:36.793157
17738510,3683638643,4973,2357.34,2023-05-18 05:57:38.284603
36006565,1368672179,7493,1610.89,2023-07-08 02:28:21.795842
99654030,7037350591,9527,2979.05,2023-05-04 10:31:24.740754
35874387,8034630731,7513,2510.8,2023-11-29 07:04:05.771164
40254115,7846750245,3176,1795.13,2024-02-13 01:57:53.112029
13994302,2173569524,9003,632.9,2023-12-26 04:25:41.005642
5530678,6819838888,5138,689.87,2023-08-03 08:19:33.707051
83869025,1878866713,3338,1218.15,2024-04-26 01:15:47.494197
67116128,1497643951,7412,615.4,2023-06-10 11:41:40.772929
32092652,6860995463,6686,233.11,2023-09-21 20:24:53.120947
30791655,6794401855,1249,968.04,2023-05-03 01:33:48.565659
57248868,3708228862,8870,1627.8,2023-07-12 07:20:32.983383
27802995,3219483236,2482,603.67,2024-03-11 03:56:13.918203
36867771,3189179813,7491,1890.34,2023-08-17 23:30:58.675238
11206599,8679233159,3113,2283.76,2023-12-15 09:52:36.126586
5167254,2595971890,2122,2302.61,2023-06-05 15:10:10.680613
60453425,2897225593,5592,938.14,2023-08-06 13:32:33.191855
29695001,4297346714,9701,1806.48,2024-03-22 16:14:33.762251
99271264,5296728673,6116,1646.99,2024-03-17 02:12:05.177906
34925691,9883315382,2358,184.83,2023-10-20 02:20:57.860482
65433238,8872470693,7693,1558.45,2023-05-09 11:51:14.659614
17246058,8097403723,9461,363.74,2024-03-23 22:27:02.633622
7038527,5248222668,4484,2713.01,2023-07-10 19:43:11.667269
42227810,4696064503,2990,209.67,2024-02-18 11:41:34.895686
80758423,5271768209,5007,978.88,2024-03-27 00:17:38.463838
13730503,3542868969,3875,153.66,2023-07-11 00:38:49.543701
66883855,1382081302,1386,2267.84,2023-11-06 00:48:29.037676
22820865,1978826670,1578,2306.28,2023-12-08 02:24:38.922986
36285799,8942162099,7745,2697.61,2024-02-21 17:55:03.572432
79256417,9243500739,5150,1470.53,2023-06-01 17:25:19.759318
20530636,7314294261,7355,2592.38,2024-04-10 18:27:30.963414
1408218,7167820896,6526,2957.91,2023-12-11 10:32:43.375882
39519790,8455527868,6662,581.32,2023-08-07 06:36:23.592342
53309619,4934969044,8718,404.9,2024-01-21 00:28:54.277372
15383283,4396772032,1350,1026.68,2024-03-08 18:13:03.604513
21693698,9126878928,5086,1270.15,2024-03-03 13:01:04.728421
2478927,4940099777,6890,2750.7,2023-05-15 06:02:10.961993
71684040,5057022400,1790,2456.14,2023-07-14 00:49:01.974162
22797909,3408712086,6798,2350.53,2024-01-10 14:03:43.799328
12725402,6458549826,4620,1106.84,2024-02-02 14:30:33.581801
41056732,8051025354,3320,1476.35,2023-12-16 21:04:59.828322
82553325,2459834150,2433,2456.14,2023-09-03 10:48:18.298768
7176540,7049129416,9003,2865.86,2024-03-14 19:49:33.382256
75062736,4734771865,1671,2849.38,2023-07-11 03:06:14.088428
71713346,5514293401,8181,465.85,2023-07-02 13:00:53.319440
80513755,1333976035,6259,2500.19,2023-10-15 20:10:49.296936
4729782,2114012120,2571,1468.14,2023-04-30 21:09:12.799926
1991330,2774624010,9200,231.22,2024-01-25 09:44:03.818899
39940311,7068174769,5220,917.7,2023-09-04 22:20:00.140177
98920875,8403294308,3468,1420.88,2023-08-08 14:03:45.716883
58407159,9621381348,1671,1749.92,2024-02-26 03:18:27.678323
21165689,5870878867,4973,122.29,2023-11-01 21:48:39.064222
6666010,1463021315,6082,2690.88,2024-03-08 19:00:43.254694
43377700,9640476458,3320,142.27,2023-08-12 03:43:20.719620
79182218,2111312548,3569,2408.29,2023-11-10 15:49:34.422561
22238129,3333769862,2861,2.54,2024-02-08 20:10:16.439590
62954210,6962159115,5192,1880.12,2023-08-05 14:33:21.278787
80488778,6538912296,7203,745.88,2024-02-20 19:52:11.144179
84605776,8525526230,8955,216.62,2023-09-30 16:57:03.248343
39641136,5544370823,5150,1094.93,2024-02-23 10:21:00.674225
36458178,2361112606,8870,2032.74,2023-05-17 06:16:28.343866
22075335,1238021451,5177,1348.77,2024-01-11 20:24:19.755661
37903232,4432018426,5245,2054.71,2024-03-05 14:22:33.695329
70309670,8774767718,5232,427.83,2023-11-26 02:30:25.786582
49711203,1511052370,6971,1369.5,2023-10-10 23:30:56.438254
78716150,9723537173,9635,4.62,2023-06-17 07:27:19.510321
95949255,6141466223,2122,1091.64,2024-04-19 13:44:50.966517
48391768,5140797770,3612,122.61,2023-11-01 04:37:55.237679
76570658,7471530857,8599,2198.73,2023-08-28 09:09:46.005612
68066802,2453742020,1496,1987.28,2023-11-30 03:13:43.209098
39642802,3473571938,1870,2999.32,2023-07-28 20:43:53.341647
31174082,9371223225,4057,2271.65,2024-03-28 02:35:15.523422
8712962,8839476718,6080,81.18,2023-05-24 10:52:25.931460
36831765,1375571862,1196,2478.93,2024-03-13 09:22:16.604683
22026011,2320880052,3037,506.96,2023-08-17 15:35:06.682517
84687654,6303184520,2861,867.05,2023-06-16 06:53:41.701367
32280953,7834588336,9697,203.67,2024-03-18 22:21:05.131835
33086036,8785666354,8924,2299.7,2024-03-29 11:00:43.120690
44378036,6952445309,9485,2631.98,2023-07-26 00:07:12.631951
66878321,4787304027,9413,1760.15,2023-11-22 22:21:32.560604
75439113,6177368966,4028,162.45,2023-10-17 14:12:48.366632
57153905,8809119798,4973,702.05,2023-07-30 13:48:10.467700
12665858,2080621957,9413,322.48,2024-03-12 09:22:17.005965
69085220,2555602508,2224,892.87,2023-07-11 02:38:56.958605
65012928,8656661622,8722,1192.33,2023-11-03 02:07:14.527435
76501927,9732648840,3612,1359.85,2023-10-29 02:34:45.312178
3701104,1725137511,6175,2694.78,2023-10-28 01:58:46.289909
35053844,8397930904,2465,1394.04,2023-11-12 00:38:41.203576
3794176,6896335153,8879,2902.95,2023-12-07 11:08:30.599541
68231148,3912818468,9604,2093.14,2024-01-15 15:06:49.089865
93975786,4297847918,6033,2553.33,2023-08-03 04:35:22.800842
55703417,3825958000,5295,2732.16,2024-02-03 08:47:05.315606
49466063,5121696165,8672,1516.4,2024-01-22 16:46:04.283558
3678037,5185350275,5421,437.57,2023-10-27 08:54:13.807221
92373737,2014059935,4884,454.52,2023-09-10 19:51:19.724693
