Client_num,Customer_name,Customer_age,Gender,Dependent_count,Education_level,Marital_status,Income_category,Email,Contact_number,Random_Credit_Score
29872254,Jessica Ellison,64,Female,2,Bachelor's,Married,Medium,matthewcross@example.net,(851) 935-7851,817.5411487935804
29872254,Jessica Ellison,64,Female,2,Bachelor's,Married,Medium,matthewcross@example.net,(851) 935-7851,817.5411487935804
29872254,Jessica Ellison,64,Female,2,Bachelor's,Married,Medium,matthewcross@example.net,(851) 935-7851,817.5411487935804
57745239,Jocelyn Gutierrez,40,Male,3,Master's,Married,High,mbarajas@example.net,(509) 458-8744,
37557607,John Carter,58,Female,2,Master's,Single,Medium,jjohnson@example.com,(992) 680-3906,379.0821117525333
24890922,Terry Hudson,45,Female,1,Doctorate,Single,Low,cgonzales@example.com,(834) 251-1254,817.5411487935804
64209375,Monica Lopez,67,Male,1,Bachelor's,Single,Low,donnavega@example.org,(188) 969-8707,817.5411487935804
64209375,Monica Lopez,67,Male,1,Bachelor's,Single,Low,donnavega@example.org,(188) 969-8707,817.5411487935804
91873914,Kristina Lewis,45,Female,0,Bachelor's,Single,Low,fernandezkevin@example.net,(177) 789-8917,
98150111,Angela Lopez,60,Female,2,High School,Single,Medium,shanefitzgerald@example.org,(159) 687-3346,817.5411487935804
79870620,Helen Mcclain,44,Male,3,Bachelor's,Married,High,garciaashley@example.org,(543) 259-4130,
93390640,Mr. Matthew Giles,58,Female,1,High School,Married,High,paulmorgan@example.com,(070) 420-6505,817.5411487935804
67865952,John Murphy,39,Male,2,Doctorate,Single,Medium,millerjason@example.com,(720) 357-4824,706.3797978563446
67865952,John Murphy,39,Male,2,Doctorate,Single,Medium,millerjason@example.com,(720) 357-4824,706.3797978563446
85526416,Christopher Jones,70,Female,3,High School,Married,Medium,hancockwanda@example.com,(536) 061-9124,817.5411487935804
85526416,Christopher Jones,70,Female,3,High School,Married,Medium,hancockwanda@example.com,(536) 061-9124,817.5411487935804
85526416,Christopher Jones,70,Female,3,High School,Married,Medium,hancockwanda@example.com,(536) 061-9124,817.5411487935804
85526416,Christopher Jones,70,Female,3,High School,Married,Medium,hancockwanda@example.com,(536) 061-9124,817.5411487935804
64655243,Jason Wilkinson,70,Male,0,High School,Single,High,cynthiasalazar@example.net,(413) 163-1028,817.5411487935804
57424158,Anthony Smith,39,Female,0,Doctorate,Single,High,johnsonsandra@example.net,(160) 376-7768,817.5411487935804
57424158,Anthony Smith,39,Female,0,Doctorate,Single,High,johnsonsandra@example.net,(160) 376-7768,817.5411487935804
35855449,Melissa Morales,30,Male,1,Bachelor's,Single,Low,johnlopez@example.net,(422) 041-4355,706.3797978563446
35855449,Melissa Morales,30,Male,1,Bachelor's,Single,Low,johnlopez@example.net,(422) 041-4355,706.3797978563446
87868012,Emily Wallace,61,Male,3,Master's,Married,Medium,wesleyking@example.net,(983) 580-7382,706.3797978563446
91275990,Mark Pena,50,Male,2,Master's,Single,High,helenmorgan@example.com,(592) 268-6540,706.3797978563446
91275990,Mark Pena,50,Male,2,Master's,Single,High,helenmorgan@example.com,(592) 268-6540,706.3797978563446
91275990,Mark Pena,50,Male,2,Master's,Single,High,helenmorgan@example.com,(592) 268-6540,706.3797978563446
91275990,Mark Pena,50,Male,2,Master's,Single,High,helenmorgan@example.com,(592) 268-6540,706.3797978563446
91275990,Mark Pena,50,Male,2,Master's,Single,High,helenmorgan@example.com,(592) 268-6540,706.3797978563446
90330193,Victor Wright,56,Male,2,Master's,Married,Medium,tvargas@example.org,(783) 047-9002,681.6141206396953
90330193,Victor Wright,56,Male,2,Master's,Married,Medium,tvargas@example.org,(783) 047-9002,681.6141206396953
90330193,Victor Wright,56,Male,2,Master's,Married,Medium,tvargas@example.org,(783) 047-9002,681.6141206396953
88512085,Christopher Marks,47,Female,2,Doctorate,Married,Medium,monica41@example.net,(605) 222-7736,706.3797978563446
88512085,Christopher Marks,47,Female,2,Doctorate,Married,Medium,monica41@example.net,(605) 222-7736,706.3797978563446
88512085,Christopher Marks,47,Female,2,Doctorate,Married,Medium,monica41@example.net,(605) 222-7736,706.3797978563446
98909587,William Barron,43,Male,2,Master's,Married,Medium,murphylauren@example.org,(125) 036-6006,
70242295,Derek Taylor,51,Male,1,Master's,Single,Medium,crystalwilliams@example.com,(891) 258-9704,706.3797978563446
74628388,Austin Smith,58,Male,4,Master's,Married,High,helenpittman@example.com,(353) 318-8916,817.5411487935804
74628388,Austin Smith,58,Male,4,Master's,Married,High,helenpittman@example.com,(353) 318-8916,817.5411487935804
86775563,Pam Green,65,Female,4,Bachelor's,Married,High,jlevy@example.org,(044) 414-7678,817.5411487935804
86775563,Pam Green,65,Female,4,Bachelor's,Married,High,jlevy@example.org,(044) 414-7678,817.5411487935804
86775563,Pam Green,65,Female,4,Bachelor's,Married,High,jlevy@example.org,(044) 414-7678,817.5411487935804
22984976,Donald Hunter,56,Male,3,Master's,Married,High,cooperlawrence@example.net,(071) 952-0409,817.5411487935804
22984976,Donald Hunter,56,Male,3,Master's,Married,High,cooperlawrence@example.net,(071) 952-0409,817.5411487935804
22984976,Donald Hunter,56,Male,3,Master's,Married,High,cooperlawrence@example.net,(071) 952-0409,817.5411487935804
10590970,Joanne Taylor,33,Male,3,Bachelor's,Married,Medium,sheila92@example.net,(044) 440-2489,
15017204,Aaron Callahan,46,Male,2,Doctorate,Married,High,xkeller@example.com,(442) 864-9556,817.5411487935804
15017204,Aaron Callahan,46,Male,2,Doctorate,Married,High,xkeller@example.com,(442) 864-9556,817.5411487935804
15017204,Aaron Callahan,46,Male,2,Doctorate,Married,High,xkeller@example.com,(442) 864-9556,817.5411487935804
15017204,Aaron Callahan,46,Male,2,Doctorate,Married,High,xkeller@example.com,(442) 864-9556,817.5411487935804
91743984,Mr. Lawrence Espinoza,63,Female,1,High School,Married,High,jennifer29@example.org,(728) 382-9993,706.3797978563446
87780318,Samantha Torres,46,Female,3,Master's,Married,High,moorejamie@example.com,(001) 225-0214,
70604952,Amy Warren,43,Male,1,High School,Married,Medium,kellyrandall@example.com,(982) 110-3049,
15742531,Connie Molina,56,Female,4,Bachelor's,Married,Medium,hthomas@example.org,(783) 972-2716,817.5411487935804
15742531,Connie Molina,56,Female,4,Bachelor's,Married,Medium,hthomas@example.org,(783) 972-2716,817.5411487935804
95295702,Katrina Hill,49,Male,4,Doctorate,Married,Medium,kimberly98@example.org,(509) 496-8431,817.5411487935804
20957382,Kathryn Stone,21,Female,0,Doctorate,Single,Medium,ronald34@example.com,(301) 481-3010,
81563986,Manuel Kline,56,Female,1,High School,Married,Low,waterskyle@example.org,(427) 909-6263,706.3797978563446
81563986,Manuel Kline,56,Female,1,High School,Married,Low,waterskyle@example.org,(427) 909-6263,706.3797978563446
81563986,Manuel Kline,56,Female,1,High School,Married,Low,waterskyle@example.org,(427) 909-6263,706.3797978563446
81563986,Manuel Kline,56,Female,1,High School,Married,Low,waterskyle@example.org,(427) 909-6263,706.3797978563446
53802215,Stephen Ross,61,Female,0,High School,Single,High,marissapham@example.com,(462) 102-6136,681.6141206396953
95933484,Andrew Petty MD,52,Female,2,High School,Single,High,ukrueger@example.net,(155) 736-0344,681.6141206396953
62452521,Wendy Jarvis,60,Male,1,High School,Single,High,stevencortez@example.com,(648) 698-2818,817.5411487935804
62452521,Wendy Jarvis,60,Male,1,High School,Single,High,stevencortez@example.com,(648) 698-2818,817.5411487935804
62452521,Wendy Jarvis,60,Male,1,High School,Single,High,stevencortez@example.com,(648) 698-2818,817.5411487935804
81411912,Stacey Santos,61,Female,2,High School,Single,Medium,shanematthews@example.com,(224) 385-2878,817.5411487935804
81411912,Stacey Santos,61,Female,2,High School,Single,Medium,shanematthews@example.com,(224) 385-2878,817.5411487935804
81411912,Stacey Santos,61,Female,2,High School,Single,Medium,shanematthews@example.com,(224) 385-2878,817.5411487935804
63645399,Nicholas Miller,67,Female,1,Bachelor's,Single,Medium,kimadams@example.org,(977) 047-7920,817.5411487935804
55801291,Peggy Horton,56,Male,2,Doctorate,Married,High,zbaker@example.net,(773) 276-6339,
38735619,Michael Trevino,68,Female,2,Master's,Single,Medium,qhaynes@example.com,(658) 607-2537,706.3797978563446
31472992,Caitlin Lee,67,Male,1,Master's,Single,High,nicolemorgan@example.net,(848) 747-7403,706.3797978563446
51400757,James Gordon,48,Male,4,Bachelor's,Married,High,davidwilson@example.com,(241) 692-5630,817.5411487935804
51400757,James Gordon,48,Male,4,Bachelor's,Married,High,davidwilson@example.com,(241) 692-5630,817.5411487935804
51400757,James Gordon,48,Male,4,Bachelor's,Married,High,davidwilson@example.com,(241) 692-5630,817.5411487935804
16356699,Victoria Riddle,35,Male,2,Bachelor's,Single,Medium,conleyfrank@example.net,(115) 493-5412,817.5411487935804
16356699,Victoria Riddle,35,Male,2,Bachelor's,Single,Medium,conleyfrank@example.net,(115) 493-5412,817.5411487935804
40461983,Jennifer Morrison,39,Male,2,Master's,Single,High,garciajoseph@example.com,(805) 128-4959,817.5411487935804
20944869,Sally Tate,66,Male,4,Bachelor's,Married,High,brettboyer@example.org,(601) 020-0442,817.5411487935804
83397841,Shelly Martin,57,Female,2,Doctorate,Married,High,nwilliams@example.net,(500) 772-4904,706.3797978563446
83397841,Shelly Martin,57,Female,2,Doctorate,Married,High,nwilliams@example.net,(500) 772-4904,706.3797978563446
83397841,Shelly Martin,57,Female,2,Doctorate,Married,High,nwilliams@example.net,(500) 772-4904,706.3797978563446
36160931,Calvin Mccall,54,Male,2,Doctorate,Single,Medium,nicole73@example.org,(595) 691-1259,706.3797978563446
36160931,Calvin Mccall,54,Male,2,Doctorate,Single,Medium,nicole73@example.org,(595) 691-1259,706.3797978563446
58193906,Cory Zamora,21,Male,1,Doctorate,Married,Low,evancarrillo@example.net,(045) 971-6635,817.5411487935804
58193906,Cory Zamora,21,Male,1,Doctorate,Married,Low,evancarrillo@example.net,(045) 971-6635,817.5411487935804
58193906,Cory Zamora,21,Male,1,Doctorate,Married,Low,evancarrillo@example.net,(045) 971-6635,817.5411487935804
58193906,Cory Zamora,21,Male,1,Doctorate,Married,Low,evancarrillo@example.net,(045) 971-6635,817.5411487935804
52028492,Deborah Walker,35,Male,2,Bachelor's,Single,Medium,hcook@example.org,(715) 910-0692,706.3797978563446
52028492,Deborah Walker,35,Male,2,Bachelor's,Single,Medium,hcook@example.org,(715) 910-0692,706.3797978563446
86768001,Marie Carter,49,Female,2,Bachelor's,Single,High,bakerthomas@example.org,(355) 724-8261,681.6141206396953
86768001,Marie Carter,49,Female,2,Bachelor's,Single,High,bakerthomas@example.org,(355) 724-8261,681.6141206396953
23196804,Lee Beck,37,Male,1,Master's,Single,Low,christophergonzalez@example.org,(107) 015-2495,
50232308,David Johnson,68,Male,0,High School,Single,Low,ecase@example.org,(323) 999-1914,706.3797978563446
50232308,David Johnson,68,Male,0,High School,Single,Low,ecase@example.org,(323) 999-1914,706.3797978563446
50232308,David Johnson,68,Male,0,High School,Single,Low,ecase@example.org,(323) 999-1914,706.3797978563446
51280705,Angie Smith,48,Female,3,Doctorate,Married,Medium,angelawilson@example.net,(885) 092-5879,817.5411487935804
51280705,Angie Smith,48,Female,3,Doctorate,Married,Medium,angelawilson@example.net,(885) 092-5879,817.5411487935804
51280705,Angie Smith,48,Female,3,Doctorate,Married,Medium,angelawilson@example.net,(885) 092-5879,817.5411487935804
44522695,Jeremy Fuller,24,Female,1,Bachelor's,Single,Low,brenda76@example.org,(736) 640-4032,706.3797978563446
63596887,Rita Warner,28,Male,1,Bachelor's,Married,Medium,fward@example.org,(257) 712-1444,
96506445,Julie Smith,22,Female,1,High School,Single,High,ralphcarter@example.org,(924) 551-0550,706.3797978563446
83736500,Sydney Duran,34,Male,3,Bachelor's,Married,High,aprildavis@example.net,(762) 176-7019,817.5411487935804
83736500,Sydney Duran,34,Male,3,Bachelor's,Married,High,aprildavis@example.net,(762) 176-7019,817.5411487935804
22977996,Sabrina Peterson,40,Female,3,Bachelor's,Married,Medium,ndavid@example.com,(859) 447-5319,706.3797978563446
22977996,Sabrina Peterson,40,Female,3,Bachelor's,Married,Medium,ndavid@example.com,(859) 447-5319,706.3797978563446
22977996,Sabrina Peterson,40,Female,3,Bachelor's,Married,Medium,ndavid@example.com,(859) 447-5319,706.3797978563446
41585859,Preston Brown,70,Male,4,High School,Married,Medium,olivianovak@example.com,(347) 108-6568,681.6141206396953
56663768,Rhonda Berg,50,Male,3,Doctorate,Married,High,jasmin61@example.com,(393) 397-3198,
82788235,Ronnie Frederick,35,Female,4,Master's,Married,Medium,stephaniecervantes@example.net,(828) 794-0263,706.3797978563446
82788235,Ronnie Frederick,35,Female,4,Master's,Married,Medium,stephaniecervantes@example.net,(828) 794-0263,706.3797978563446
60718210,Hannah Long,58,Male,0,High School,Single,High,stownsend@example.org,(495) 771-8894,706.3797978563446
60718210,Hannah Long,58,Male,0,High School,Single,High,stownsend@example.org,(495) 771-8894,706.3797978563446
27932133,David Hicks,29,Male,2,Doctorate,Married,High,marcusweaver@example.org,(017) 481-4114,
37944108,David Davis,52,Female,0,Bachelor's,Single,High,albert44@example.org,(442) 497-2930,817.5411487935804
37944108,David Davis,52,Female,0,Bachelor's,Single,High,albert44@example.org,(442) 497-2930,817.5411487935804
37944108,David Davis,52,Female,0,Bachelor's,Single,High,albert44@example.org,(442) 497-2930,817.5411487935804
37944108,David Davis,52,Female,0,Bachelor's,Single,High,albert44@example.org,(442) 497-2930,817.5411487935804
69853360,Thomas Hall,37,Female,1,Master's,Single,Low,ybradshaw@example.org,(865) 163-4840,817.5411487935804
91666839,Matthew Norris,40,Male,2,Bachelor's,Single,Medium,autumn77@example.org,(296) 346-2539,817.5411487935804
91666839,Matthew Norris,40,Male,2,Bachelor's,Single,Medium,autumn77@example.org,(296) 346-2539,817.5411487935804
91666839,Matthew Norris,40,Male,2,Bachelor's,Single,Medium,autumn77@example.org,(296) 346-2539,817.5411487935804
53730455,Michael Joseph,58,Female,0,Bachelor's,Single,Medium,dlam@example.com,(616) 336-9128,817.5411487935804
53730455,Michael Joseph,58,Female,0,Bachelor's,Single,Medium,dlam@example.com,(616) 336-9128,817.5411487935804
53730455,Michael Joseph,58,Female,0,Bachelor's,Single,Medium,dlam@example.com,(616) 336-9128,817.5411487935804
32849479,Robert Roman,39,Female,4,High School,Married,High,sstanley@example.net,(762) 082-2736,681.6141206396953
36597810,Mark Newman,28,Male,0,Master's,Single,Medium,rvasquez@example.com,(151) 500-4524,706.3797978563446
24332492,Matthew Mitchell,44,Male,2,Master's,Single,Medium,jessicamontoya@example.org,(476) 887-6828,817.5411487935804
15776608,Dr. Tamara Terry PhD,25,Male,2,Doctorate,Married,Medium,pereztravis@example.org,(450) 503-2079,817.5411487935804
15776608,Dr. Tamara Terry PhD,25,Male,2,Doctorate,Married,Medium,pereztravis@example.org,(450) 503-2079,817.5411487935804
15776608,Dr. Tamara Terry PhD,25,Male,2,Doctorate,Married,Medium,pereztravis@example.org,(450) 503-2079,817.5411487935804
15776608,Dr. Tamara Terry PhD,25,Male,2,Doctorate,Married,Medium,pereztravis@example.org,(450) 503-2079,817.5411487935804
15776608,Dr. Tamara Terry PhD,25,Male,2,Doctorate,Married,Medium,pereztravis@example.org,(450) 503-2079,817.5411487935804
39742780,Daniel Avila,63,Female,1,Master's,Single,Low,angelarobinson@example.org,(589) 945-7727,817.5411487935804
39742780,Daniel Avila,63,Female,1,Master's,Single,Low,angelarobinson@example.org,(589) 945-7727,817.5411487935804
39742780,Daniel Avila,63,Female,1,Master's,Single,Low,angelarobinson@example.org,(589) 945-7727,817.5411487935804
39742780,Daniel Avila,63,Female,1,Master's,Single,Low,angelarobinson@example.org,(589) 945-7727,817.5411487935804
11277243,Mary Black,20,Male,4,High School,Married,High,phillipsjulie@example.net,(018) 742-9152,817.5411487935804
11277243,Mary Black,20,Male,4,High School,Married,High,phillipsjulie@example.net,(018) 742-9152,817.5411487935804
11277243,Mary Black,20,Male,4,High School,Married,High,phillipsjulie@example.net,(018) 742-9152,817.5411487935804
81784614,Deborah Lee,30,Female,1,Bachelor's,Single,High,hillalexander@example.org,(125) 348-9625,817.5411487935804
46789539,David Robles,50,Female,2,High School,Single,Medium,rachel10@example.com,(889) 568-9737,817.5411487935804
66575172,Lindsey Melton,25,Female,0,High School,Single,Low,mooreemma@example.com,(766) 204-9341,817.5411487935804
66575172,Lindsey Melton,25,Female,0,High School,Single,Low,mooreemma@example.com,(766) 204-9341,817.5411487935804
66575172,Lindsey Melton,25,Female,0,High School,Single,Low,mooreemma@example.com,(766) 204-9341,817.5411487935804
70310551,James Green,47,Female,1,Master's,Single,Low,michelle82@example.com,(165) 666-4538,706.3797978563446
70310551,James Green,47,Female,1,Master's,Single,Low,michelle82@example.com,(165) 666-4538,706.3797978563446
70310551,James Green,47,Female,1,Master's,Single,Low,michelle82@example.com,(165) 666-4538,706.3797978563446
70310551,James Green,47,Female,1,Master's,Single,Low,michelle82@example.com,(165) 666-4538,706.3797978563446
93543362,Carolyn Alvarez,37,Female,4,Master's,Married,Medium,davidrice@example.com,(687) 804-5445,681.6141206396953
93543362,Carolyn Alvarez,37,Female,4,Master's,Married,Medium,davidrice@example.com,(687) 804-5445,681.6141206396953
61926734,Mary Velasquez,31,Male,0,Master's,Single,Medium,jgibbs@example.org,(750) 822-1460,817.5411487935804
61926734,Mary Velasquez,31,Male,0,Master's,Single,Medium,jgibbs@example.org,(750) 822-1460,817.5411487935804
63317257,Erin Wilkinson DDS,35,Male,0,High School,Single,Medium,jeffreyanderson@example.net,(322) 676-1064,681.6141206396953
36423561,Alexander Brown,35,Male,2,High School,Married,Medium,kkim@example.com,(865) 481-0242,817.5411487935804
18250021,Janet Jacobs,25,Male,2,Doctorate,Single,High,paul77@example.org,(000) 709-4280,706.3797978563446
18250021,Janet Jacobs,25,Male,2,Doctorate,Single,High,paul77@example.org,(000) 709-4280,706.3797978563446
18250021,Janet Jacobs,25,Male,2,Doctorate,Single,High,paul77@example.org,(000) 709-4280,706.3797978563446
18250021,Janet Jacobs,25,Male,2,Doctorate,Single,High,paul77@example.org,(000) 709-4280,706.3797978563446
18250021,Janet Jacobs,25,Male,2,Doctorate,Single,High,paul77@example.org,(000) 709-4280,706.3797978563446
18250021,Janet Jacobs,25,Male,2,Doctorate,Single,High,paul77@example.org,(000) 709-4280,706.3797978563446
49166470,Jonathan Henderson,33,Female,2,Master's,Single,Medium,garrisonrobert@example.org,(716) 979-1492,817.5411487935804
97939590,Jamie Miller,37,Female,1,Bachelor's,Single,Medium,angela10@example.com,(244) 643-6488,706.3797978563446
97939590,Jamie Miller,37,Female,1,Bachelor's,Single,Medium,angela10@example.com,(244) 643-6488,706.3797978563446
97939590,Jamie Miller,37,Female,1,Bachelor's,Single,Medium,angela10@example.com,(244) 643-6488,706.3797978563446
26000367,Michael Cole,39,Male,4,Bachelor's,Married,Medium,shannonwong@example.org,(614) 785-7720,817.5411487935804
46931771,Edward Tapia,44,Female,2,High School,Single,High,smithmackenzie@example.org,(162) 392-7283,706.3797978563446
46931771,Edward Tapia,44,Female,2,High School,Single,High,smithmackenzie@example.org,(162) 392-7283,706.3797978563446
94998156,Whitney Crawford,22,Male,0,Doctorate,Single,Medium,ejones@example.net,(932) 021-0576,
85723477,Jennifer Williams,58,Female,1,Doctorate,Married,Medium,scottwest@example.com,(450) 622-9299,817.5411487935804
85723477,Jennifer Williams,58,Female,1,Doctorate,Married,Medium,scottwest@example.com,(450) 622-9299,817.5411487935804
66667242,Eric Bernard,70,Male,3,Master's,Married,High,priceaustin@example.com,(037) 613-0720,817.5411487935804
65279517,Melissa Roberts,46,Male,0,High School,Single,Medium,sriley@example.org,(554) 036-5150,817.5411487935804
97976714,Bridget King,32,Male,2,Bachelor's,Married,Medium,aavila@example.com,(490) 095-9001,706.3797978563446
24213670,Michael Morales MD,40,Male,3,Bachelor's,Married,High,lanemartha@example.com,(599) 074-5212,817.5411487935804
18587508,Tasha Cummings,24,Male,1,Master's,Married,High,autumn62@example.net,(688) 311-7490,817.5411487935804
18587508,Tasha Cummings,24,Male,1,Master's,Married,High,autumn62@example.net,(688) 311-7490,817.5411487935804
18587508,Tasha Cummings,24,Male,1,Master's,Married,High,autumn62@example.net,(688) 311-7490,817.5411487935804
18587508,Tasha Cummings,24,Male,1,Master's,Married,High,autumn62@example.net,(688) 311-7490,817.5411487935804
18587508,Tasha Cummings,24,Male,1,Master's,Married,High,autumn62@example.net,(688) 311-7490,817.5411487935804
22236043,Angela Burton,35,Female,1,High School,Single,High,brucekristin@example.org,(591) 575-8125,706.3797978563446
22236043,Angela Burton,35,Female,1,High School,Single,High,brucekristin@example.org,(591) 575-8125,706.3797978563446
43407752,Linda Avila,55,Male,1,High School,Single,Low,williamlarson@example.net,(964) 648-2492,379.0821117525333
16020215,Jennifer Craig,62,Female,1,Doctorate,Single,High,aaron78@example.org,(076) 779-2846,706.3797978563446
16020215,Jennifer Craig,62,Female,1,Doctorate,Single,High,aaron78@example.org,(076) 779-2846,706.3797978563446
13781028,David Henry,32,Female,2,Doctorate,Single,Medium,loriwarren@example.com,(349) 838-7145,706.3797978563446
13781028,David Henry,32,Female,2,Doctorate,Single,Medium,loriwarren@example.com,(349) 838-7145,706.3797978563446
47882816,Kristen Nguyen,32,Male,0,Doctorate,Single,Low,jessicaortiz@example.com,(025) 238-3601,817.5411487935804
94014873,Anthony Smith,29,Female,2,Master's,Married,Medium,erikrobbins@example.org,(563) 901-8916,
87834283,Sandra Garcia,36,Female,1,Bachelor's,Married,Low,imedina@example.com,(473) 062-0391,817.5411487935804
87834283,Sandra Garcia,36,Female,1,Bachelor's,Married,Low,imedina@example.com,(473) 062-0391,817.5411487935804
34693760,Melissa Logan DVM,53,Male,2,Bachelor's,Married,Medium,grantdennis@example.net,(393) 813-6226,817.5411487935804
34693760,Melissa Logan DVM,53,Male,2,Bachelor's,Married,Medium,grantdennis@example.net,(393) 813-6226,817.5411487935804
60396016,Jamie Fowler,67,Male,0,Bachelor's,Single,Medium,fernandezchristopher@example.com,(712) 578-0450,706.3797978563446
60396016,Jamie Fowler,67,Male,0,Bachelor's,Single,Medium,fernandezchristopher@example.com,(712) 578-0450,706.3797978563446
52527533,Amy Mendoza,66,Female,2,High School,Married,High,dodsonsteven@example.org,(977) 960-0883,817.5411487935804
21235625,John Ramsey,28,Female,4,Bachelor's,Married,Medium,justinduke@example.org,(630) 243-4518,706.3797978563446
21235625,John Ramsey,28,Female,4,Bachelor's,Married,Medium,justinduke@example.org,(630) 243-4518,706.3797978563446
14873225,Yvonne Snyder,45,Female,1,High School,Single,Medium,richardfloyd@example.org,(027) 425-5845,
34809769,Sally Luna,47,Female,2,High School,Single,Medium,garciaryan@example.net,(635) 741-0386,
54901394,Brittany Jensen,46,Male,1,Master's,Single,High,benjamin50@example.net,(330) 729-8800,706.3797978563446
54901394,Brittany Jensen,46,Male,1,Master's,Single,High,benjamin50@example.net,(330) 729-8800,706.3797978563446
62004138,Janice Ramos,23,Female,1,Doctorate,Married,Low,brownlaura@example.org,(769) 554-3456,706.3797978563446
62004138,Janice Ramos,23,Female,1,Doctorate,Married,Low,brownlaura@example.org,(769) 554-3456,706.3797978563446
62004138,Janice Ramos,23,Female,1,Doctorate,Married,Low,brownlaura@example.org,(769) 554-3456,706.3797978563446
73332190,Franklin Smith,49,Female,0,High School,Single,Medium,garciagary@example.net,(892) 736-4468,817.5411487935804
31172758,Mitchell Serrano,45,Male,1,Doctorate,Single,High,jennifer67@example.com,(524) 190-7988,
56579693,Michael Rogers,58,Male,1,High School,Single,Low,brandiruiz@example.org,(154) 200-8699,706.3797978563446
56579693,Michael Rogers,58,Male,1,High School,Single,Low,brandiruiz@example.org,(154) 200-8699,706.3797978563446
56579693,Michael Rogers,58,Male,1,High School,Single,Low,brandiruiz@example.org,(154) 200-8699,706.3797978563446
93303266,Brian Young,23,Female,0,High School,Single,Medium,tylerjarvis@example.com,(238) 315-6071,
44823292,Doris Freeman,65,Female,3,Bachelor's,Married,Medium,elliottronald@example.com,(990) 556-6694,706.3797978563446
74936263,Larry Cherry,52,Female,2,Master's,Single,Medium,williamschristopher@example.org,(882) 499-9373,
74951079,Shelly Baldwin,67,Female,0,High School,Single,Medium,wilsonerica@example.net,(963) 269-5390,706.3797978563446
74951079,Shelly Baldwin,67,Female,0,High School,Single,Medium,wilsonerica@example.net,(963) 269-5390,706.3797978563446
43944778,Randy Nash,32,Female,2,High School,Married,Medium,robertsalyssa@example.net,(286) 644-6761,817.5411487935804
43944778,Randy Nash,32,Female,2,High School,Married,Medium,robertsalyssa@example.net,(286) 644-6761,817.5411487935804
62254617,Elizabeth Rogers,45,Male,1,Bachelor's,Single,High,sheltonthomas@example.net,(821) 301-4489,817.5411487935804
62254617,Elizabeth Rogers,45,Male,1,Bachelor's,Single,High,sheltonthomas@example.net,(821) 301-4489,817.5411487935804
62254617,Elizabeth Rogers,45,Male,1,Bachelor's,Single,High,sheltonthomas@example.net,(821) 301-4489,817.5411487935804
43476568,Teresa Merritt,51,Male,1,Doctorate,Single,Low,washingtonlee@example.org,(193) 572-9827,817.5411487935804
14183689,Steven Cameron,20,Male,4,High School,Married,High,martin45@example.com,(188) 937-4847,817.5411487935804
72269559,Isaiah Carson,52,Male,1,Bachelor's,Single,Medium,qburns@example.net,(657) 520-8040,706.3797978563446
72269559,Isaiah Carson,52,Male,1,Bachelor's,Single,Medium,qburns@example.net,(657) 520-8040,706.3797978563446
41805145,Mary Smith,47,Male,1,Master's,Single,Low,tinajohnston@example.com,(048) 841-0606,817.5411487935804
41805145,Mary Smith,47,Male,1,Master's,Single,Low,tinajohnston@example.com,(048) 841-0606,817.5411487935804
20039202,Michelle Anderson,35,Female,1,Master's,Married,Low,estradadenise@example.net,(890) 117-3961,706.3797978563446
60382498,Anthony Cooper,66,Male,1,Bachelor's,Single,Medium,cschultz@example.com,(462) 579-3846,379.0821117525333
97706686,Brian Salinas,64,Female,1,Master's,Married,Low,jeffery01@example.net,(953) 995-2006,706.3797978563446
97706686,Brian Salinas,64,Female,1,Master's,Married,Low,jeffery01@example.net,(953) 995-2006,706.3797978563446
97706686,Brian Salinas,64,Female,1,Master's,Married,Low,jeffery01@example.net,(953) 995-2006,706.3797978563446
71454616,Eric Hamilton,38,Male,2,High School,Married,Medium,matthew37@example.net,(978) 175-2365,681.6141206396953
71454616,Eric Hamilton,38,Male,2,High School,Married,Medium,matthew37@example.net,(978) 175-2365,681.6141206396953
94773573,Lori Brown,34,Female,1,Bachelor's,Married,Medium,kristina13@example.net,(684) 931-3781,706.3797978563446
50825377,Megan Cowan,56,Male,1,High School,Married,High,kennedysamantha@example.org,(152) 835-5249,706.3797978563446
50825377,Megan Cowan,56,Male,1,High School,Married,High,kennedysamantha@example.org,(152) 835-5249,706.3797978563446
50825377,Megan Cowan,56,Male,1,High School,Married,High,kennedysamantha@example.org,(152) 835-5249,706.3797978563446
77312418,Courtney Faulkner,60,Female,1,Master's,Married,Medium,dennis57@example.com,(483) 188-3639,681.6141206396953
77312418,Courtney Faulkner,60,Female,1,Master's,Married,Medium,dennis57@example.com,(483) 188-3639,681.6141206396953
28045425,Daniel Williams,57,Female,1,Bachelor's,Married,Low,bcohen@example.com,(061) 249-0499,706.3797978563446
79280498,Crystal Byrd,65,Male,1,Doctorate,Married,Low,reesesamantha@example.org,(314) 419-8920,817.5411487935804
17824480,Matthew Young,62,Male,2,Doctorate,Single,Medium,rhondahouston@example.org,(781) 177-4031,
36624783,Danny Trujillo,65,Female,2,Bachelor's,Single,High,gingram@example.net,(971) 785-5739,706.3797978563446
36624783,Danny Trujillo,65,Female,2,Bachelor's,Single,High,gingram@example.net,(971) 785-5739,706.3797978563446
